ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.0680123226688,0.12313152781892797,0.116099796963328,0.10509042545080001,0.10509042545080001,0.104378681102272,0.12071935949675201,0.0958287123952,0.120156533743408,0.12303370831480001,0.12307656967172799,0.12077339987276801,0.11215695866156801,0.12305184132428801,0.1226465460592,0.12242432790520001,0.10947879392588802
