ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.0401063043148,0.12742819261316798,0.135634846584112,0.146787436054528,0.142332633953728,0.14427371520044802,0.14707215518099198,0.12742819261316798
