ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.033874551719728,0.110764250287792,0.10367943687980799,0.1041731022832,0.120549651379648,0.11400263794859201,0.11337718357931201,0.118382491252528,0.114083445154048,0.11978563814195199
