l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,6.0,8.0,13.0,0.0,0.0,0.0,18.0
1.0,8.0,2.0,15.0,1.0,1.0,1.0,3.0
1.0,5.0,2.0,8.0,3.0,3.0,8.0,8.0
2.0,5.0,3.0,6.0,3.0,3.0,9.0,4.0
2.0,5.0,3.0,6.0,3.0,3.0,10.0,0.0
1.0,8.0,2.0,13.0,5.0,5.0,12.0,9.0
7.0,3.0,8.0,6.0,8.0,8.0,22.0,3.0
2.0,2.0,8.0,3.0,9.0,9.0,26.0,1.0
1.0,3.0,3.0,5.0,9.0,9.0,27.0,1.0
3.0,3.0,7.0,6.0,9.0,9.0,28.0,1.0
3.0,5.0,4.0,6.0,10.0,10.0,31.0,1.0
4.0,5.0,5.0,6.0,11.0,11.0,32.0,0.0
1.0,6.0,2.0,8.0,12.0,12.0,33.0,4.0
2.0,3.0,3.0,4.0,15.0,15.0,37.0,0.0
6.0,5.0,7.0,6.0,17.0,17.0,38.0,0.0
1.0,0.0,2.0,3.0,19.0,19.0,39.0,0.0
2.0,2.0,4.0,3.0,19.0,19.0,40.0,0.0
