l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
2.0,8.0,3.0,14.0,0.0
3.0,8.0,4.0,15.0,1.0
4.0,8.0,8.0,15.0,1.0
8.0,8.0,9.0,15.0,1.0
3.0,8.0,4.0,15.0,2.0
4.0,8.0,8.0,15.0,2.0
8.0,8.0,9.0,15.0,2.0
