ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.10188822142571201,0.06172096768,0.10188822142571201,0.11902386631480001,0.1282369061068,0.1154526578188,0.123996054372352,0.1278885795568,0.1278885795568
