l_l_m,l_l_n,u_r_m,u_r_n,n,u
8.0,0.0,9.0,6.0,3.0,3.0
3.0,4.0,7.0,5.0,3.0,3.0
7.0,3.0,8.0,5.0,3.0,3.0
8.0,17.0,9.0,20.0,3.0,3.0
