ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.022652637813808,0.12147231924548799,0.121171594311088,0.113396410693168,0.113396410693168,0.11586295931084802,0.12576140552319998,0.12388918012,0.12357810788920001,0.122486315259328,0.11670017469740801,0.126090481504192,0.124901931585472
