l_l_m,l_l_n,u_r_m,u_r_n,n,u
8.0,0.0,9.0,7.0,27.0,27.0
9.0,0.0,10.0,3.0,27.0,27.0
9.0,3.0,10.0,17.0,27.0,27.0
9.0,17.0,10.0,20.0,27.0,27.0
7.0,14.0,8.0,18.0,27.0,27.0
8.0,12.0,9.0,20.0,27.0,27.0
7.0,2.0,8.0,6.0,27.0,27.0
