l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,0.0,4.0,4.0,0.0
4.0,0.0,8.0,3.0,1.0
4.0,0.0,8.0,3.0,2.0
1.0,16.0,3.0,20.0,3.0
3.0,17.0,8.0,20.0,4.0
