ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.106509883512832,0.005067368302768,0.013799400801712,0.012428776048048,0.0062899021496319995,0.0099426248512,0.011491906291648,0.0050038135792,0.0050038135792,0.0040342834705120005,0.004002947389888,0.0038532145228
