ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.124235813294512,0.116776241501488,0.11346211178079998,0.119028754511872,0.130907013203392,0.125786878631872,0.120510919442608,0.10707558189956799,0.13872086829995198,0.13872086829995198,0.134868700107952,0.13611989727275198,0.135133377341488,0.13712500826756802,0.13932190900268798,0.13932190900268798,0.135389713582528,0.135133377341488,0.13723812255659198,0.12900497129771202,0.138341329400752,0.13918290235187197,0.13934489018156798,0.13302855742796799,0.134813062249648
