ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.105944150945968,0.038432899805632,0.1106641284208,0.079023231406528,0.12097162036715198,0.11089779411947201,0.112743316998448,0.10993348677227201,0.11901083146475198,0.12074555983364801,0.1130003448172,0.118834366869952,0.12110164490795199,0.118834366869952
