l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,14.0,2.0,20.0,0.0
2.0,15.0,6.0,20.0,1.0
6.0,16.0,8.0,20.0,2.0
1.0,0.0,3.0,3.0,3.0
3.0,0.0,8.0,2.0,4.0
3.0,0.0,8.0,2.0,5.0
