ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.0554423398252,0.10761395677619198,0.09920070054635201,0.113552405325232,0.113552405325232,0.11332057691320001,0.081949899825088,0.081949899825088,0.11332057691320001
