ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.036243959365168,0.108790319831488,0.12554274429880002,0.12554274429880002,0.11095451384876798,0.12554274429880002,0.12113224602999999,0.11684099273732801,0.121505688475648,0.125087586993088,0.125143413191728,0.125087586993088
