ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.10355044560107202,0.20057787952172795,0.209654494738432,0.206204427546928,0.183741346635568,0.206204427546928,0.20936963968,0.207431525167792,0.201708811894192,0.201708811894192
