ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.061214218251712,0.090028206619072,0.11931782560691201,0.11405989664972799,0.11405989664972799,0.11863357980467198,0.11845459924115198,0.11297260601540798,0.11931782560691201,0.11405989664972799,0.11405989664972799,0.11863357980467198,0.110797631101888,0.123888629306032,0.124056116544688,0.124056116544688,0.11944015669931199,0.123576456914368,0.11927053597739201,0.10626110799999999,0.104446198638592
