ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.025162287185967996,0.0324261166192,0.021044982864688,0.007699602951088,0.016064767485951998,0.013952213017648001,0.018754343987199995,0.004002326962432,0.004002326962432,0.005316607633408001,0.010532417624368,0.01109339548,0.004934663941552,0.010766427338752,0.0039616964908,0.004130518561072,0.0053109584368,0.005129391938992
