l_l_m,l_l_n,u_r_m,u_r_n,n,u
-0.0,8.0,1.0,19.0,7.0,7.0
1.0,14.0,2.0,20.0,7.0,7.0
2.0,14.0,3.0,19.0,7.0,7.0
3.0,14.0,4.0,18.0,7.0,7.0
4.0,14.0,5.0,17.0,7.0,7.0
3.0,13.0,6.0,14.0,7.0,7.0
5.0,14.0,7.0,16.0,7.0,7.0
5.0,14.0,7.0,16.0,7.0,7.0
