ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.09562985509811199,0.101328250316848,0.0352729297708,0.0352729297708,0.105949891981312,0.09562985509811199,0.099288029537728,0.10236046069700801,0.10236046069700801,0.10578344440120001
