l_l_m,l_l_n,u_r_m,u_r_n,n,u
6.0,2.0,7.0,5.0,15.0,15.0
7.0,2.0,8.0,6.0,15.0,15.0
2.0,3.0,6.0,5.0,15.0,15.0
