ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.015168205252528,0.131125023512512,0.14125541483319998,0.14411779394963203,0.14125541483319998,0.133449133080832,0.144237056491312,0.14411779394963203
