l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,14.0,3.0,16.0,4.0,4.0
3.0,14.0,7.0,15.0,4.0,4.0
3.0,14.0,7.0,15.0,4.0,4.0
7.0,9.0,8.0,11.0,4.0,4.0
7.0,12.0,8.0,13.0,4.0,4.0
