ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.10338578764331201,0.05254209064268801,0.12602730186879998,0.12363699774284798,0.12261526234244799,0.117013723525168,0.12339599723411199,0.10135036211603199,0.11907546748,0.12417847674999999,0.125506221643312,0.115368831111472,0.126986732627632,0.12152811878123199,0.12713512249139197,0.12713512249139197
