ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.103337131895728,0.065551905746368,0.123585262203328,0.12667958921651198,0.11696297467883199,0.1269345051628,0.09586203663155199,0.10363850613419201,0.124126661375152,0.12545421102520002,0.11531833029880001,0.1269345051628,0.113165225501632,0.124615351984048,0.124615351984048,0.12734197060940802,0.127082873341888,0.12700117986999998,0.125319240367792,0.12074283053900801,0.11685556348000001,0.12211017245900802,0.12366617114680001,0.12570326723319997,0.11862761226999999,0.12734197060940802,0.12667958921651198
