ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.10934425173572801,0.0750016673008,0.10472421296363199,0.0893505678892,0.12008243153003201,0.133192999828528,0.129038499733552,0.129763473134128,0.12410902384043199,0.132471918526912,0.129879401900992,0.12237112632140801,0.133189043310592,0.130789072183552,0.128543154583552,0.129763473134128,0.131157623857408,0.128310515841328,0.131413468777648,0.133311149651968,0.133040986942912,0.131250944356288,0.133284011425792,0.1332534833008,0.133068107336128,0.132790782279472
