ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.0589798085488,0.047601041719552,0.004710609276928001,0.017002093723071997,0.016073664031168,0.016073664031168,0.007138409232687999,0.004024664528128,0.015229739880448,0.016079139118528,0.012134205005488001,0.004344394996528,0.003783222402352,0.01831369075,0.010953819754432001,0.008639662340032,0.0072950578334079995,0.004607325249712,0.0042675638127999994
