ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.08954761249427201,0.10063177682372801,0.10608823033835199,0.10750327178372801,0.10750327178372801,0.12199839501644799,0.12746380001156798,0.10880348505668799,0.12505940087531198,0.125561007037888,0.127897492507072
