ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.12234754471479999,0.12378619293380799,0.075316282906048,0.116224203691312,0.1229760186352,0.1072631495212,0.129226875578368,0.1230419504752,0.133857163373488,0.13075145139947197,0.131373533946112,0.131966253578032,0.133341682535872,0.127303038443968,0.12587881853132799,0.133341682535872,0.13504247988740797,0.12444042652,0.135033391358512,0.116224203691312,0.12942877576811201,0.133313411260672,0.135033391358512,0.133463839265728,0.133463839265728
