ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.06062796907000001,0.0472083447148,0.004114059580672,0.004433111862208,0.021872637819952,0.011997125435392001,0.010255980832432,0.0062452814092
