l_l_m,l_l_n,u_r_m,u_r_n,n,u
4.0,15.0,7.0,16.0,22.0,22.0
1.0,17.0,2.0,18.0,22.0,22.0
3.0,16.0,4.0,17.0,22.0,22.0
