ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.032596238159872,0.09674143577080001,0.113926130081728,0.116097104686768,0.10754838045419199,0.10754838045419199,0.11866287649119998,0.120828540699952,0.116935443924928,0.120828540699952,0.11511747714731199,0.119297713126192,0.12116886164684798
