l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,5.0,2.0,6.0,0.0
3.0,7.0,4.0,15.0,1.0
4.0,8.0,5.0,15.0,2.0
5.0,8.0,6.0,14.0,3.0
6.0,9.0,7.0,14.0,4.0
-0.0,6.0,1.0,16.0,5.0
1.0,6.0,3.0,17.0,6.0
1.0,6.0,3.0,17.0,7.0
