ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.104595827955712,0.08104464587320001,0.1061592501868,0.10621513732940802,0.104595827955712,0.109745406025648,0.088776516947632,0.11015710708940799,0.11206651529420801,0.11127540494852801,0.105810049238272,0.11017720348000001,0.11218143586508801,0.100486621745152,0.112157490755248,0.105075331536832,0.109745406025648,0.10990547904947201,0.108216841043968
