ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.013521833559088,0.08513741051699199,0.08796675573880001,0.08796675573880001,0.075741069776128,0.091122463102768,0.093065417647792,0.08900274260320001,0.09278198110643199
